frame,label,0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis,25_x,25_y,25_z,25_vis,26_x,26_y,26_z,26_vis,27_x,27_y,27_z,27_vis,28_x,28_y,28_z,28_vis,29_x,29_y,29_z,29_vis,30_x,30_y,30_z,30_vis,31_x,31_y,31_z,31_vis,32_x,32_y,32_z,32_vis
0,levantarse_20241124,0.4940944314002991,0.41436564922332764,-0.19317495822906494,0.9999722838401794,0.49828892946243286,0.40498092770576477,-0.17212063074111938,0.999950647354126,0.5014239549636841,0.40549516677856445,-0.1720830500125885,0.9999539852142334,0.504483699798584,0.40597003698349,-0.17206189036369324,0.9999575018882751,0.4884481430053711,0.4039957821369171,-0.1767040342092514,0.9999437928199768,0.48459592461586,0.40404844284057617,-0.17675389349460602,0.9999398589134216,0.481026828289032,0.4043003022670746,-0.17674414813518524,0.9999376535415649,0.5063101053237915,0.41435113549232483,-0.06413064897060394,0.9999197125434875,0.47490963339805603,0.41138920187950134,-0.08952585607767105,0.9998876452445984,0.4975919723510742,0.4327370524406433,-0.15351173281669617,0.9999695420265198,0.48750391602516174,0.4311266541481018,-0.16101589798927307,0.9999626278877258,0.5260222554206848,0.49890145659446716,-0.013491866178810596,0.9999574422836304,0.4490015506744385,0.4960061013698578,-0.026274725794792175,0.9998708963394165,0.5416659712791443,0.5926792025566101,-0.030496275052428246,0.9791266918182373,0.422427237033844,0.5836290121078491,-0.05356302857398987,0.9373378753662109,0.5089396238327026,0.6309376955032349,-0.13991396129131317,0.9323647022247314,0.45764750242233276,0.6389680504798889,-0.15908728539943695,0.844636857509613,0.49997368454933167,0.651921808719635,-0.1738942563533783,0.8630532026290894,0.4635520577430725,0.6588057279586792,-0.18822452425956726,0.7516571879386902,0.492296040058136,0.6458513736724854,-0.18261680006980896,0.8713188171386719,0.4697280526161194,0.6528655886650085,-0.19969695806503296,0.7593234777450562,0.49188676476478577,0.6395860314369202,-0.1454942524433136,0.8508726358413696,0.4688195586204529,0.6467629075050354,-0.16398754715919495,0.734783947467804,0.5186188220977783,0.646030068397522,-0.006568634416908026,0.9996414184570312,0.4698604941368103,0.6433311104774475,0.006813963409513235,0.9995902180671692,0.5024608969688416,0.6837490797042847,-0.34055060148239136,0.9878734946250916,0.451759397983551,0.6898918151855469,-0.2987622916698456,0.9855060577392578,0.48943814635276794,0.8885650038719177,-0.3261416554450989,0.9897196292877197,0.46328991651535034,0.9098996520042419,-0.27374589443206787,0.9836852550506592,0.48765650391578674,0.906420886516571,-0.32773318886756897,0.8771103024482727,0.4648457169532776,0.921390950679779,-0.2752557098865509,0.8209892511367798,0.4857143759727478,0.9455762505531311,-0.45987582206726074,0.9848916530609131,0.4698917269706726,0.9490201473236084,-0.404604434967041,0.9792020916938782
1,levantarse_20241124,0.48846569657325745,0.4209137260913849,-0.1669905036687851,0.9999750256538391,0.4930345118045807,0.41147515177726746,-0.1462460160255432,0.9999555349349976,0.4962337613105774,0.4118439853191376,-0.14623677730560303,0.9999585747718811,0.49929079413414,0.41225898265838623,-0.1462233066558838,0.9999617338180542,0.48324379324913025,0.41072461009025574,-0.1477818787097931,0.9999493360519409,0.47956353425979614,0.41073450446128845,-0.1478329449892044,0.9999458193778992,0.4760989546775818,0.4109663963317871,-0.14781756699085236,0.9999438524246216,0.5007110834121704,0.42202460765838623,-0.04203503578901291,0.9999276399612427,0.4702898859977722,0.4181787669658661,-0.05283111333847046,0.9998987913131714,0.49236759543418884,0.4404914081096649,-0.12949608266353607,0.9999725818634033,0.4816102385520935,0.43744245171546936,-0.13278338313102722,0.9999663233757019,0.5168059468269348,0.5062171220779419,0.004461460746824741,0.9999614357948303,0.44218406081199646,0.5009050369262695,0.00037354062078520656,0.9998829960823059,0.5373345613479614,0.5936988592147827,-0.047534309327602386,0.9810243844985962,0.41639742255210876,0.5835141539573669,-0.05523461103439331,0.9431949257850647,0.50274658203125,0.6363901495933533,-0.1817798614501953,0.9387336373329163,0.44905441999435425,0.6415834426879883,-0.1940104067325592,0.8585690855979919,0.4942581057548523,0.656004786491394,-0.22261622548103333,0.8755820989608765,0.4564671516418457,0.6622035503387451,-0.2324252426624298,0.7728645205497742,0.4870995879173279,0.6472551226615906,-0.22134776413440704,0.8830403685569763,0.4622732996940613,0.6550717949867249,-0.2364024817943573,0.7797995805740356,0.48781633377075195,0.641602098941803,-0.18318115174770355,0.8640047311782837,0.4621533751487732,0.6483869552612305,-0.19668689370155334,0.756522536277771,0.49876856803894043,0.6756890416145325,-0.004751243628561497,0.999671995639801,0.4512687623500824,0.669666051864624,0.004599555395543575,0.9996215105056763,0.49547138810157776,0.7127076983451843,-0.3221138119697571,0.988505482673645,0.44865894317626953,0.7045199871063232,-0.3158450126647949,0.9862921833992004,0.4852712154388428,0.9040519595146179,-0.2721550464630127,0.989385187625885,0.45304736495018005,0.9085542559623718,-0.2784949541091919,0.9831305742263794,0.4799807667732239,0.9191338419914246,-0.27144232392311096,0.8840063214302063,0.4541473984718323,0.9235543012619019,-0.2793215811252594,0.8307924270629883,0.48516178131103516,0.970851719379425,-0.4037517011165619,0.98540198802948,0.46359339356422424,0.9738733172416687,-0.41752228140830994,0.9793123006820679
2,levantarse_20241124,0.4885026514530182,0.4215473234653473,-0.21981656551361084,0.9999774694442749,0.4925270974636078,0.4128982424736023,-0.20175769925117493,0.9999598860740662,0.4953796863555908,0.41357263922691345,-0.20174022018909454,0.9999626278877258,0.49723076820373535,0.41414469480514526,-0.20175859332084656,0.9999654293060303,0.48311132192611694,0.41193991899490356,-0.20305278897285461,0.9999542236328125,0.4798007011413574,0.4122968316078186,-0.20313242077827454,0.9999510645866394,0.4763505458831787,0.41280391812324524,-0.20313267409801483,0.9999493360519409,0.49919238686561584,0.4214789867401123,-0.10128237307071686,0.999934732913971,0.47145357728004456,0.42105352878570557,-0.10916731506586075,0.9999086260795593,0.4936148226261139,0.43966376781463623,-0.18253394961357117,0.999975323677063,0.48258107900619507,0.438091903924942,-0.1849994957447052,0.9999696612358093,0.519588053226471,0.5074775218963623,-0.04508934170007706,0.9999649524688721,0.4450743794441223,0.49703457951545715,-0.04333202540874481,0.9998927712440491,0.539821207523346,0.5951478481292725,-0.06406356394290924,0.9827675223350525,0.41562730073928833,0.582746148109436,-0.06394372135400772,0.9479296207427979,0.502386748790741,0.6372141242027283,-0.19405566155910492,0.943865180015564,0.4485500752925873,0.6424449682235718,-0.17737267911434174,0.8657433390617371,0.494863897562027,0.6572049260139465,-0.22904284298419952,0.8848820924758911,0.4547397494316101,0.6616771817207336,-0.21252508461475372,0.7813495397567749,0.48642483353614807,0.6491090655326843,-0.23315604031085968,0.8916569352149963,0.46102842688560486,0.6550325155258179,-0.2168339192867279,0.7878039479255676,0.48769673705101013,0.6425002217292786,-0.19701556861400604,0.8732398748397827,0.4605313837528229,0.6478509306907654,-0.1808045506477356,0.763782262802124,0.49997633695602417,0.6719602942466736,-0.0034875073470175266,0.9996942281723022,0.4512563645839691,0.6684587597846985,0.003555990057066083,0.9996411800384521,0.49683070182800293,0.7126957178115845,-0.3205721080303192,0.9891862869262695,0.4482167363166809,0.7093786597251892,-0.2917647957801819,0.9868093729019165,0.4858521819114685,0.9044833779335022,-0.24248106777668,0.9891790747642517,0.4521849751472473,0.906231164932251,-0.23535069823265076,0.9829680919647217,0.48004430532455444,0.9186180233955383,-0.23966188728809357,0.8903312683105469,0.4545225501060486,0.9219062924385071,-0.23490063846111298,0.8404959440231323,0.4837242066860199,0.9707517623901367,-0.37313100695610046,0.9857565760612488,0.45992860198020935,0.9705902934074402,-0.37298330664634705,0.9793782830238342
3,levantarse_20241124,0.4874193072319031,0.4246329069137573,-0.2787911593914032,0.9999796748161316,0.4916892945766449,0.4134202003479004,-0.25880512595176697,0.9999638199806213,0.4938754141330719,0.4144800901412964,-0.2587921917438507,0.9999662637710571,0.4965260624885559,0.4157332181930542,-0.2588125169277191,0.9999688267707825,0.4820128083229065,0.4118878245353699,-0.25998544692993164,0.9999586939811707,0.47840189933776855,0.4121524691581726,-0.2600689232349396,0.9999558925628662,0.47489017248153687,0.4128097891807556,-0.26007646322250366,0.999954342842102,0.50014728307724,0.42555108666419983,-0.1436455398797989,0.9999411702156067,0.47037872672080994,0.42257148027420044,-0.1492234319448471,0.9999176859855652,0.4927128255367279,0.44196006655693054,-0.2370702028274536,0.9999777674674988,0.48042696714401245,0.4392971992492676,-0.23938283324241638,0.9999727010726929,0.5203033685684204,0.5081488490104675,-0.07466688007116318,0.9999679327011108,0.4436616897583008,0.4997759461402893,-0.07633114606142044,0.9999021291732788,0.5410916805267334,0.5935872793197632,-0.1385875642299652,0.98432856798172,0.4130327105522156,0.5829643607139587,-0.12649497389793396,0.9526075720787048,0.5059710144996643,0.6369671821594238,-0.3025023937225342,0.948257327079773,0.4459632337093353,0.6407976746559143,-0.27686336636543274,0.8755064606666565,0.49804893136024475,0.660384476184845,-0.34514737129211426,0.892898678779602,0.4525272250175476,0.6622737050056458,-0.3167057931423187,0.795391321182251,0.49082428216934204,0.6490111351013184,-0.350750595331192,0.8989651799201965,0.4585566520690918,0.6546646952629089,-0.324091374874115,0.8012344241142273,0.4908668100833893,0.6420114040374756,-0.3075152337551117,0.8804917335510254,0.45805105566978455,0.6474915742874146,-0.28145721554756165,0.7763045430183411,0.501572847366333,0.6714186072349548,-0.0023253571707755327,0.9997139573097229,0.451368510723114,0.6654491424560547,0.0024326539132744074,0.9996606111526489,0.49727171659469604,0.7188540101051331,-0.3417930006980896,0.9897943139076233,0.44839105010032654,0.7162588238716125,-0.30975061655044556,0.9869726896286011,0.4849957823753357,0.9054945111274719,-0.23535604774951935,0.9883554577827454,0.45297011733055115,0.907192051410675,-0.2348162829875946,0.9821866154670715,0.47981634736061096,0.918765664100647,-0.23200133442878723,0.8940119743347168,0.45398420095443726,0.9220961928367615,-0.2349463403224945,0.8472382426261902,0.48286858201026917,0.9700873494148254,-0.37708643078804016,0.9856514930725098,0.46053385734558105,0.9690456986427307,-0.3885420560836792,0.9791479706764221
4,levantarse_20241124,0.4873862862586975,0.42560917139053345,-0.28414085507392883,0.999981701374054,0.49160608649253845,0.4150157868862152,-0.2624128758907318,0.9999673962593079,0.4939422607421875,0.4158320128917694,-0.2624073326587677,0.9999696016311646,0.4967689514160156,0.4169056713581085,-0.2624330520629883,0.999971866607666,0.4819384217262268,0.41328561305999756,-0.2633233666419983,0.9999627470970154,0.4783353805541992,0.4132552742958069,-0.2634175717830658,0.9999602437019348,0.4749968647956848,0.4133674204349518,-0.26342087984085083,0.999958872795105,0.5001463294029236,0.4272819459438324,-0.1448192596435547,0.9999469518661499,0.4700348973274231,0.42277488112449646,-0.14965155720710754,0.9999258518218994,0.4923945963382721,0.44316643476486206,-0.24141231179237366,0.9999799728393555,0.4800798296928406,0.44009482860565186,-0.24308419227600098,0.9999754428863525,0.5201664566993713,0.5099001526832581,-0.07567211240530014,0.9999707341194153,0.4433285593986511,0.5024284720420837,-0.07716058194637299,0.9999107718467712,0.542815089225769,0.591708779335022,-0.13753148913383484,0.9857292771339417,0.4122799038887024,0.5849343538284302,-0.1295604556798935,0.956803023815155,0.5078965425491333,0.6393998265266418,-0.29917022585868835,0.9520888924598694,0.44466477632522583,0.6415661573410034,-0.28125256299972534,0.8843746185302734,0.5001919865608215,0.6612474322319031,-0.3415960371494293,0.8997477293014526,0.45174440741539,0.6630061864852905,-0.321380078792572,0.808266282081604,0.4928334355354309,0.6494777798652649,-0.34838277101516724,0.9052059650421143,0.45721635222435,0.6542775630950928,-0.32942718267440796,0.8136409521102905,0.49306225776672363,0.6431414484977722,-0.30471497774124146,0.88664311170578,0.45655521750450134,0.6472263336181641,-0.28619658946990967,0.7880803942680359,0.5016294717788696,0.6721765995025635,-0.0016512749716639519,0.9997325539588928,0.451058954000473,0.666331946849823,0.0017757706809788942,0.999678909778595,0.49659815430641174,0.7213292717933655,-0.33091801404953003,0.9903645515441895,0.44861412048339844,0.7181966304779053,-0.30063870549201965,0.9871619939804077,0.48519617319107056,0.9074109196662903,-0.23025354743003845,0.9876910448074341,0.4538395404815674,0.9097350835800171,-0.23086583614349365,0.9816998243331909,0.47972264885902405,0.9210046529769897,-0.22747460007667542,0.8977088928222656,0.4543762803077698,0.9245404005050659,-0.23139730095863342,0.8537419438362122,0.483337938785553,0.9710613489151001,-0.37102359533309937,0.9856007695198059,0.4611738622188568,0.9707830548286438,-0.38348934054374695,0.9790993332862854
5,levantarse_20241124,0.48713383078575134,0.42715561389923096,-0.2870151996612549,0.9999834895133972,0.49126386642456055,0.4163869619369507,-0.26515087485313416,0.9999706149101257,0.4937044680118561,0.41743338108062744,-0.26514583826065063,0.9999725818634033,0.49661654233932495,0.4186941385269165,-0.26517459750175476,0.9999746084213257,0.4816966652870178,0.414730042219162,-0.26600050926208496,0.9999664425849915,0.4780696928501129,0.41493818163871765,-0.26609382033348083,0.99996417760849,0.4746479094028473,0.41516417264938354,-0.26608872413635254,0.9999629259109497,0.5001481771469116,0.4293302297592163,-0.1470291167497635,0.9999521970748901,0.46923789381980896,0.4247604012489319,-0.1515282690525055,0.9999331831932068,0.49196657538414,0.4454171061515808,-0.24399235844612122,0.9999819397926331,0.47970470786094666,0.44224417209625244,-0.24548885226249695,0.9999778866767883,0.5194320678710938,0.5103336572647095,-0.07855802029371262,0.9999732971191406,0.44282522797584534,0.5042906999588013,-0.07802586257457733,0.9999184012413025,0.54494309425354,0.5878127813339233,-0.1427881419658661,0.9869966506958008,0.41228851675987244,0.5854517817497253,-0.13497862219810486,0.9604917764663696,0.5088667869567871,0.6417998671531677,-0.304401695728302,0.9555181264877319,0.4430963099002838,0.641532838344574,-0.29324910044670105,0.892056405544281,0.5004533529281616,0.6654840707778931,-0.34766626358032227,0.9058899879455566,0.4504055380821228,0.6633768081665039,-0.33479395508766174,0.8197199106216431,0.4932069182395935,0.6536546945571899,-0.3551514446735382,0.9108109474182129,0.45580369234085083,0.6538664698600769,-0.34287068247795105,0.8247395157814026,0.4935975968837738,0.6469422578811646,-0.31034424901008606,0.8922392129898071,0.4552580714225769,0.6473725438117981,-0.29845574498176575,0.7986396551132202,0.5014973878860474,0.672642707824707,-0.0015947187785059214,0.999750554561615,0.450770765542984,0.6679198145866394,0.0017440037336200476,0.9996961355209351,0.4960368573665619,0.7193125486373901,-0.3333413004875183,0.9909451007843018,0.44984760880470276,0.7175196409225464,-0.3016340136528015,0.987398087978363,0.486975759267807,0.9053748846054077,-0.23359031975269318,0.98735111951828,0.45384445786476135,0.9084270000457764,-0.2319067418575287,0.9814580678939819,0.4817908704280853,0.9184460043907166,-0.23102915287017822,0.901195764541626,0.45493802428245544,0.9224588871002197,-0.23243005573749542,0.8599482774734497,0.4832024574279785,0.9698063135147095,-0.37576788663864136,0.9857334494590759,0.4615512788295746,0.9711823463439941,-0.38468247652053833,0.979231059551239
6,levantarse_20241124,0.48771947622299194,0.42765605449676514,-0.24980208277702332,0.9999850988388062,0.491496741771698,0.4171939492225647,-0.22934260964393616,0.9999735355377197,0.49400296807289124,0.41838890314102173,-0.22933852672576904,0.9999752640724182,0.49687638878822327,0.41962847113609314,-0.2293548285961151,0.9999771118164062,0.48209255933761597,0.4151266813278198,-0.23044948279857635,0.9999697804450989,0.47839197516441345,0.4152240455150604,-0.23053884506225586,0.9999676942825317,0.4748782515525818,0.4156065583229065,-0.23053237795829773,0.9999666213989258,0.49995341897010803,0.4296521544456482,-0.11882930994033813,0.9999569058418274,0.46879643201828003,0.424640953540802,-0.12494887411594391,0.9999397993087769,0.49222201108932495,0.4453990161418915,-0.20938965678215027,0.9999837279319763,0.4798599183559418,0.44224801659584045,-0.21130147576332092,0.999980092048645,0.519339919090271,0.5089694261550903,-0.055833131074905396,0.9999757409095764,0.442244291305542,0.5013424158096313,-0.05538341403007507,0.9999254941940308,0.5444657802581787,0.5872250199317932,-0.11368074268102646,0.9881487488746643,0.4127274453639984,0.5856342911720276,-0.1022626981139183,0.9638535380363464,0.5098351240158081,0.643489420413971,-0.25999075174331665,0.9588891863822937,0.4424411356449127,0.6433244943618774,-0.2534385323524475,0.8996158242225647,0.5018552541732788,0.6665371656417847,-0.2986305356025696,0.9122825264930725,0.4489620327949524,0.6649127006530762,-0.2890775203704834,0.831156313419342,0.4947400987148285,0.6549640893936157,-0.30909594893455505,0.9167524576187134,0.45448818802833557,0.654489278793335,-0.30064502358436584,0.835906982421875,0.49507537484169006,0.6482592821121216,-0.26661020517349243,0.8987342715263367,0.4540114998817444,0.6482296586036682,-0.2597905993461609,0.8100801110267639,0.5011274218559265,0.6721968054771423,-0.0012966995127499104,0.9997674226760864,0.45006459951400757,0.6680060029029846,0.0014506353763863444,0.9997109174728394,0.49706560373306274,0.7190263271331787,-0.3294373154640198,0.9914555549621582,0.44933071732521057,0.7171759009361267,-0.2967120409011841,0.9876078367233276,0.4869635999202728,0.9011359214782715,-0.2255651205778122,0.9870222806930542,0.4523635506629944,0.9052658677101135,-0.2253061980009079,0.981218159198761,0.4820497930049896,0.9129818677902222,-0.22181260585784912,0.9044685363769531,0.4537818431854248,0.9184594750404358,-0.22502239048480988,0.8663032650947571,0.4824221730232239,0.9678894281387329,-0.35942786931991577,0.9857757091522217,0.4607570171356201,0.970368504524231,-0.3707963526248932,0.9792404174804688
7,levantarse_20241124,0.48758092522621155,0.4292120635509491,-0.23872797191143036,0.9999865889549255,0.4913092255592346,0.4186796545982361,-0.21887469291687012,0.9999761581420898,0.4940145015716553,0.4198562502861023,-0.2188664674758911,0.999977707862854,0.4968187212944031,0.42100322246551514,-0.21887965500354767,0.9999793767929077,0.4819328784942627,0.416625052690506,-0.22013361752033234,0.9999727606773376,0.47836989164352417,0.41666004061698914,-0.22021916508674622,0.9999709129333496,0.47482728958129883,0.41685736179351807,-0.22020626068115234,0.9999698996543884,0.4998463988304138,0.43087950348854065,-0.11087574809789658,0.9999611973762512,0.4684984087944031,0.4260109066963196,-0.11769251525402069,0.9999457597732544,0.4920526444911957,0.4469905495643616,-0.19911228120326996,0.9999853372573853,0.4801396429538727,0.4439825415611267,-0.20118403434753418,0.9999820590019226,0.5193856358528137,0.5097362399101257,-0.04985760524868965,0.9999779462814331,0.44231095910072327,0.5039576888084412,-0.050382811576128006,0.9999319911003113,0.5436326265335083,0.5873852372169495,-0.10161062330007553,0.9891596436500549,0.4119332432746887,0.5855457782745361,-0.09637235105037689,0.9669143557548523,0.5112686157226562,0.644187331199646,-0.25052136182785034,0.9619452953338623,0.44128599762916565,0.6442667841911316,-0.24421937763690948,0.9065595865249634,0.5035237669944763,0.6675078272819519,-0.28895267844200134,0.9182087182998657,0.44800370931625366,0.6651252508163452,-0.28055131435394287,0.8415215611457825,0.4957258105278015,0.6566548943519592,-0.2993942201137543,0.9222906231880188,0.4535801410675049,0.6550705432891846,-0.2906018793582916,0.8460231423377991,0.4960812032222748,0.6498107314109802,-0.2570852041244507,0.9048959016799927,0.4529997706413269,0.6490477919578552,-0.24991421401500702,0.8206525444984436,0.5009833574295044,0.6736271977424622,-0.0010944854002445936,0.999782145023346,0.4502217769622803,0.6693757176399231,0.0012351974146440625,0.9997237920761108,0.4973360598087311,0.7212390303611755,-0.32039526104927063,0.9919130802154541,0.44952335953712463,0.7171412110328674,-0.2896968424320221,0.9877355098724365,0.4862155020236969,0.8995471596717834,-0.2279539555311203,0.9867665767669678,0.4521140158176422,0.9049708843231201,-0.22870448231697083,0.9809368252754211,0.48063215613365173,0.9110510349273682,-0.22508032619953156,0.9077757596969604,0.4536747932434082,0.9182372093200684,-0.22923099994659424,0.8721317052841187,0.4826202392578125,0.9667614698410034,-0.35894492268562317,0.9858356714248657,0.4599646031856537,0.9699600338935852,-0.3717021644115448,0.9792394042015076
8,levantarse_20241124,0.4884161353111267,0.43142199516296387,-0.25470781326293945,0.9999879002571106,0.49178656935691833,0.4205891788005829,-0.234262153506279,0.9999785423278809,0.4944559633731842,0.42175471782684326,-0.23425240814685822,0.9999799132347107,0.49706634879112244,0.4228087067604065,-0.23426997661590576,0.9999814033508301,0.48252755403518677,0.41838887333869934,-0.23606283962726593,0.9999754428863525,0.47883233428001404,0.4182952046394348,-0.23615166544914246,0.9999737739562988,0.47520536184310913,0.418427050113678,-0.23614326119422913,0.9999728798866272,0.4995185434818268,0.43213263154029846,-0.1222236379981041,0.9999650120735168,0.4682745039463043,0.42742758989334106,-0.13151982426643372,0.9999511241912842,0.4925251007080078,0.4488203227519989,-0.21342580020427704,0.9999868273735046,0.4809483587741852,0.4461188316345215,-0.2162247896194458,0.9999838471412659,0.5192051529884338,0.5086151957511902,-0.05713653564453125,0.9999799132347107,0.44089704751968384,0.5070295333862305,-0.05964376777410507,0.999937891960144,0.5448618531227112,0.5876861810684204,-0.10037298500537872,0.9900780320167542,0.4098244309425354,0.5874425768852234,-0.09915970265865326,0.969764769077301,0.5132002830505371,0.6466234922409058,-0.24658498167991638,0.9645607471466064,0.43959689140319824,0.6445581912994385,-0.24223268032073975,0.9130961298942566,0.5050179958343506,0.6704992651939392,-0.2850741147994995,0.9230454564094543,0.4462035596370697,0.6662233471870422,-0.2795714735984802,0.8511781692504883,0.49692240357398987,0.6583762168884277,-0.2960161566734314,0.9267637133598328,0.4526708722114563,0.655468225479126,-0.2887638807296753,0.8554450273513794,0.4976534843444824,0.651659369468689,-0.25332003831863403,0.9097070693969727,0.4522019922733307,0.6491478681564331,-0.24746832251548767,0.8303960561752319,0.5024600625038147,0.6744773983955383,-0.0012332962360233068,0.9997934103012085,0.4506479799747467,0.670619785785675,0.001403631642460823,0.9997349977493286,0.49572205543518066,0.7222843766212463,-0.32095256447792053,0.9924188852310181,0.4494727551937103,0.7171478867530823,-0.2926759421825409,0.988116979598999,0.4868897497653961,0.9020375609397888,-0.2251158058643341,0.9868519306182861,0.45357662439346313,0.9078129529953003,-0.22970911860466003,0.9812676310539246,0.48272961378097534,0.9121467471122742,-0.22228486835956573,0.9114692211151123,0.4552631974220276,0.9197522401809692,-0.23027701675891876,0.8789369463920593,0.4825192987918854,0.9680756330490112,-0.3592901825904846,0.986141562461853,0.45918816328048706,0.9728381633758545,-0.37576693296432495,0.9797932505607605
9,levantarse_20241124,0.4874316155910492,0.43170636892318726,-0.2626095116138458,0.9999890923500061,0.49091848731040955,0.42082446813583374,-0.24276602268218994,0.999980628490448,0.4935544431209564,0.42201530933380127,-0.24275346100330353,0.9999818801879883,0.4961884021759033,0.4231701195240021,-0.24277269840240479,0.9999831914901733,0.48170846700668335,0.41869255900382996,-0.24456453323364258,0.9999778866767883,0.47802025079727173,0.418645441532135,-0.24465486407279968,0.9999763369560242,0.47439828515052795,0.41877418756484985,-0.24464747309684753,0.9999755620956421,0.49850112199783325,0.43247681856155396,-0.1310102641582489,0.9999684691429138,0.46752914786338806,0.4274047017097473,-0.14016424119472504,0.999955952167511,0.4914049506187439,0.4493556022644043,-0.22114312648773193,0.9999881386756897,0.47984448075294495,0.4463667869567871,-0.2239726334810257,0.9999854564666748,0.5184048414230347,0.5078113079071045,-0.06319423019886017,0.9999816417694092,0.43944206833839417,0.5066975951194763,-0.06692174077033997,0.9999433159828186,0.5467159152030945,0.584132194519043,-0.10394734144210815,0.9909011125564575,0.4087291657924652,0.5885845422744751,-0.10461652278900146,0.9723494648933411,0.5147753953933716,0.6471346616744995,-0.25095272064208984,0.9666844606399536,0.43866854906082153,0.6446121335029602,-0.24761132895946503,0.9195271134376526,0.5058303475379944,0.672017514705658,-0.29005980491638184,0.9267459511756897,0.44523730874061584,0.6666439771652222,-0.2856558859348297,0.861142098903656,0.4976024627685547,0.6603024005889893,-0.3000274896621704,0.9301137328147888,0.4521144926548004,0.6553126573562622,-0.2941773533821106,0.8651942014694214,0.4985402226448059,0.6532881855964661,-0.25735658407211304,0.9132647514343262,0.4517098069190979,0.6489214301109314,-0.252336710691452,0.8408769369125366,0.5019605755805969,0.6740129590034485,-0.001422613626345992,0.9998015761375427,0.45068269968032837,0.6716902256011963,0.001612482825294137,0.9997431039810181,0.4966376721858978,0.7234086990356445,-0.3165930509567261,0.9928420782089233,0.44958990812301636,0.7170448899269104,-0.2916024923324585,0.9884560108184814,0.48754826188087463,0.9032036662101746,-0.22772839665412903,0.9869038462638855,0.4539364278316498,0.9082027673721313,-0.23309238255023956,0.9816548824310303,0.48236188292503357,0.9153488874435425,-0.22575445473194122,0.915012001991272,0.45531517267227173,0.9200488328933716,-0.23403403162956238,0.8858803510665894,0.4841262698173523,0.9689935445785522,-0.36145612597465515,0.9863554835319519,0.45884957909584045,0.9733268618583679,-0.3774084746837616,0.9803735613822937
